First Name;Last Name;Gender;Ethnicity;High School;Bachelor;Master;Filename;Accepted
Tianna;Savage;Female;Somali;Bundeshandelsakademie und Bundeshandelsschule;FH Oberîsterreich - Interactive Media;null;cv_1677.pdf;Accepted
Sofia;Lara;Female;Spanish;BORG St. Pîlten, Sankt Pîlten;Technische UniversitÑt Wien - Informatik;Technische UniversitÑt Wien - Technische Chemie;cv_1678.pdf;Accepted
Kendal;Parks;Female;Hausa;Wirtschaftskundliches BRG Graz Sandgasse, Graz;UniversitÑt Salzburg - Theologie;UniversitÑt Wien - Alte Geschichte und Altertumskunde;cv_1679.pdf;Accepted
Valeria;Frey;Female;Pashtun;BG und BRG Graz Oeverseegasse, Graz;FH Wiener Neustadt - Biotechnische Verfahren;null;cv_1680.pdf;Accepted
Kaitlyn;Case;Female;French;HTBLuVA Pinkafeld;null;null;cv_1681.pdf;Accepted
Athena;Cox;Female;Somali;BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz;Technische UniversitÑt Wien - Mathematik;UniversitÑt Wien - Medizin;cv_1682.pdf;Accepted
Monique;Huerta;Female;Persian;Bundeshandelsakademie und Bundeshandelsschule;null;null;cv_1683.pdf;Accepted
Phoenix;Dennis;Female;Polish;Schottengymnasium, Wien;null;null;cv_1684.pdf;Accepted
Sloane;Mcclure;Female;Rohingya;BG Graz Pestalozzistra·e, Graz;UniversitÑt Wien - Alte Geschichte und Altertumskunde;UniversitÑt Wien - Wirtschaftswissenschaften;cv_1685.pdf;Accepted
Megan;Abbott;Female;Russian;BRG Waidhofen an der Ybbs, Waidhofen an der Ybbs;FH Oberîsterreich - Digital Business Management;null;cv_1686.pdf;Accepted
Alisson;Brock;Female;Rohingya;HTL Wolfsberg;UniversitÑt Wien - Altertumswissenschaften;Technische UniversitÑt Wien - Elektrotechnik;cv_1687.pdf;Accepted
Shyla;Wood;Female;Japanese;Bundesgymnasium Maroltingergasse, Wien-Ottakring;null;null;cv_1688.pdf;Accepted
Tatiana;Chapman;Female;Quechua;Bundeshandelsakademie und Bundeshandelsschule Traun;FH Oberîsterreich - Sustainable Energy Systems;null;cv_1689.pdf;Accepted
Diana;Thornton;Female;Mohawk;HTL Waidhofen an der Ybbs;FH Wiener Neustadt - Ergotherapie;UniversitÑt Wien - Wirtschaftswissenschaften;cv_1690.pdf;Accepted
Ashtyn;Sims;Female;Greek;Bundeshandelsakademie und Bundeshandelsschule;null;null;cv_1691.pdf;Accepted
Carla;Bolton;Female;Ukrainian;Amerlinggymnasium, Wien;UniversitÑt Salzburg - Soziologie;null;cv_1692.pdf;Accepted
Anahi;Blackburn;Female;Inuit;HBLFA Wieselburg (Francisco-Josephinum);null;null;cv_1693.pdf;Accepted
Macy;Jacobs;Female;Somali;HTL Bau und Design Linz;null;null;cv_1694.pdf;Accepted
Jaylen;Pitts;Female;Hausa;BG Graz Pestalozzistra·e, Graz;null;null;cv_1695.pdf;Accepted
Christine;Stokes;Female;Inuit;BORG St. Pîlten, Sankt Pîlten;null;null;cv_1696.pdf;Accepted
Hope;Griffith;Female;Turkish;Bundeshandelsakademie und Bundeshandelsschule;FH Campus Wien - Soziale Arbeit;UniversitÑt Wien - Klassische Philologie;cv_1697.pdf;Accepted
Marilyn;Padilla;Female;Hausa;Parhamergymnasium, Wien-Hernals;UniversitÑt Innsbruck - Mathematik;UniversitÑt Wien - Romanistik;cv_1698.pdf;Accepted
Helen;Waters;Female;Druze;HTL Linz 2 Linzer Technikum ? LiTEC;FH Technikum Wien - Business Informatics;UniversitÑt Wien - égyptologie;cv_1699.pdf;Accepted
Kinsley;Waters;Female;Somali;Bundeshandelsakademie und Bundeshandelsschule;null;null;cv_1700.pdf;Accepted
Alondra;Morris;Female;M?ori;BG und BRG Graz Seebachergasse, Graz;UniversitÑt Wien - Slawistik;UniversitÑt Wien - Anglistik;cv_1701.pdf;Accepted
Alayna;Gardner;Female;Serbian;Bundeshandelsakademie und Bundeshandelsschule;null;null;cv_1702.pdf;Accepted
Ashlyn;Castillo;Female;Oromo;Bundeshandelsakademie und Bundeshandelsschule -;UniversitÑt Salzburg - Mathematik;UniversitÑt Wien - Psychologie;cv_1703.pdf;Accepted
Kailee;Bryant;Female;Sephardic Jewish;Bundeshandelsakademie und Bundeshandelsschule;UniversitÑt Graz - Molekularbiologie;UniversitÑt Wien - Alte Geschichte und Altertumskunde;cv_1704.pdf;Accepted
Kaiya;Griffith;Female;Shona;Bundeshandelsakademie und Bundeshandelsschule Bad;UniversitÑt Graz - Physik;UniversitÑt Wien - Rechtswissenschaften;cv_1705.pdf;Accepted
Hayden;Winters;Female;Kikuyu;HTL Steyr;null;null;cv_1706.pdf;Accepted
Paisley;Hatfield;Female;Chuvash;HTL Linz 2 Linzer Technikum ? LiTEC;UniversitÑt Innsbruck - Lehramt;Technische UniversitÑt Wien - Raumplanung und Raumordnung;cv_1707.pdf;Accepted
Claire;Meyer;Female;Albanian;Bundeshandelsakademie und Bundeshandelsschule Wîrgl;UniversitÑt Graz - Earth Sciences;Technische UniversitÑt Wien - Mathematik;cv_1708.pdf;Accepted
Sydney;Dorsey;Female;Tahitian;BG Graz Georgigasse, Graz;FH Oberîsterreich - Global Sales and Marketing;UniversitÑt Wien - Klassische Philologie;cv_1709.pdf;Accepted
Chasity;Sanchez;Female;Kazakh;Bundeshandelsakademie und Bundeshandelsschule -;FH Technikum Wien - Innovation and Technology Management;UniversitÑt Wien - Philosophie;cv_1710.pdf;Accepted
Callie;Conrad;Female;Afro-Caribbean;Bundeshandelsakademie und Bundeshandelsschule;UniversitÑt Salzburg - Philosophie;UniversitÑt Wien - Geographie;cv_1711.pdf;Accepted
Lola;Graves;Female;Baloch;Bundeshandelsakademie und Bundeshandelsschule;Technische UniversitÑt Wien - Wirtschaftsinformatik;Technische UniversitÑt Wien - Physik;cv_1712.pdf;Accepted
Karina;Rios;Female;Sephardic Jewish;HTL fÅr Lebensmitteltechnologie Hollabrunn;null;null;cv_1713.pdf;Accepted
Sienna;Marks;Female;M?ori;Bundeshandelsakademie und Bundeshandelsschule Graz;UniversitÑt Wien - Geographie;UniversitÑt Wien - Arabistik;cv_1714.pdf;Accepted
Ariana;Valenzuela;Female;Rohingya;HTL Hollabrunn;UniversitÑt Salzburg - Philosophie;null;cv_1715.pdf;Accepted
Michaela;Mejia;Female;Yoruba;Zweisprachige Bundeshandelsakademie Klagenfurt;UniversitÑt Innsbruck - Architektur;UniversitÑt Wien - Romanistik;cv_1716.pdf;Accepted
Ashley;Matthews;Female;Samoan;Bundeshandelsakademie und Bundeshandelsschule - IBC;UniversitÑt Innsbruck - Physik;UniversitÑt Wien - égyptologie;cv_1717.pdf;Accepted
Jennifer;Goodwin;Female;M?ori;Bundeshandelsakademie und Bundeshandelsschule;UniversitÑt Graz - Geschichte;UniversitÑt Wien - Astronomie;cv_1718.pdf;Accepted
Payten;Vega;Female;Samoan;Bundeshandelsakademie und Bundeshandelsschule Reutte;Technische UniversitÑt Wien - Maschinenbau;null;cv_1719.pdf;Accepted
Abagail;Rodgers;Female;Hungarian;BG und BRG Graz Klusemannstra·e, Graz;null;null;cv_1720.pdf;Accepted
Britney;Khan;Female;Bengali;HTBLuVA St. Pîlten;UniversitÑt Salzburg - Soziologie;null;cv_1721.pdf;Accepted
Aryanna;Hogan;Female;Spanish;Bundeshandelsakademie und Bundeshandelsschule Bad;UniversitÑt Innsbruck - Psychologie;null;cv_1722.pdf;Accepted
Aylin;Cunningham;Female;Turkish;BORG St. Pîlten, Sankt Pîlten;null;null;cv_1723.pdf;Accepted
Julianna;Oconnell;Female;Han Chinese;HTL Mistelbach;UniversitÑt Innsbruck - Geschichte;null;cv_1724.pdf;Accepted
Mylee;Madden;Female;Polish;Bundeshandelsakademie und Bundeshandelsschule Steyr;FH Technikum Wien - Smart Homes and Assistive Technologies;UniversitÑt Wien - Informatik;cv_1725.pdf;Accepted
Lea;Anderson;Female;Sephardic Jewish;Bundeshandelsakademie und Bundeshandelsschule;FH Campus Wien - Bauingenieurwesen - Baumanagement;UniversitÑt Wien - Geographie;cv_1726.pdf;Accepted
Marisa;Hoffman;Female;Basque;Bundeshandelsakademie und Bundeshandelsschule Wien;null;null;cv_1727.pdf;Accepted
Eden;Boyle;Female;Aboriginal Australian;HTBLuVA St. Pîlten;null;null;cv_1728.pdf;Accepted
Aliya;Ali;Female;Kikuyu;BG/BRG und HLW Kîflach, Kîflach;null;null;cv_1729.pdf;Accepted
Alannah;Walton;Female;Mohawk;BORG und Bundeshandelsschule fÅr Leistsungssportler St.;UniversitÑt Graz - Umweltsystemwissenschaften;UniversitÑt Wien - Alte Geschichte und Altertumskunde;cv_1730.pdf;Accepted
Jacey;Thornton;Female;Ukrainian;Bundeshandelsakademie und Bundeshandelsschule;null;null;cv_1731.pdf;Accepted
Francesca;Ewing;Female;Druze;Amerlinggymnasium, Wien;null;null;cv_1732.pdf;Accepted
Sariah;Malone;Female;Aboriginal Australian;BORG Feldbach, Feldbach;FH Campus Wien - Public Management;null;cv_1733.pdf;Accepted
Aileen;Olson;Female;Tongan;Bundeshandelsakademie und Bundeshandelsschule;null;null;cv_1734.pdf;Accepted
Braelyn;Pacheco;Female;Tibetan;Bundeshandelsakademie und Bundeshandelsschule;FH Joanneum - Industrial Design;UniversitÑt Wien - Informatik;cv_1735.pdf;Accepted
Nancy;Hudson;Female;Assyrian;Bundeshandelsakademie und Bundeshandelsschule;UniversitÑt Graz - Umweltsystemwissenschaften;UniversitÑt Wien - Psychologie;cv_1736.pdf;Accepted
Mariam;Walton;Female;Ewe;HTL Waidhofen an der Ybbs;null;null;cv_1737.pdf;Accepted
Aliyah;Calhoun;Female;Mongol;HTL Baden Malerschule Leesdorf;UniversitÑt Wien - Mathematik;UniversitÑt Wien - Sprachwissenschaft;cv_1738.pdf;Accepted
Itzel;Rivas;Female;Xhosa;Bundeshandelsakademie und Bundeshandelsschule;FH Campus Wien - Nachhaltiges Ressourcenmanagement;UniversitÑt Wien - Psychologie;cv_1739.pdf;Accepted
Lucille;Blair;Female;French;HTL1 Lastenstra·e Klagenfurt;null;null;cv_1740.pdf;Accepted
Kelly;Silva;Female;Igbo;Vienna Business School - Handelsakademie und;UniversitÑt Salzburg - Lehramt;Technische UniversitÑt Wien - Maschinenbau;cv_1741.pdf;Accepted
Mia;Henson;Female;Spanish;HTL Waidhofen an der Ybbs;FH Joanneum - LogopÑdie;UniversitÑt Wien - Romanistik;cv_1742.pdf;Accepted
Josephine;Padilla;Female;Celtic;Bundeshandelsakademie und Bundeshandelsschule -;FH Wiener Neustadt - Biotechnische Verfahren;UniversitÑt Wien - Soziologie;cv_1743.pdf;Accepted
Shannon;Sawyer;Female;M?ori;HTL Waidhofen an der Ybbs;null;null;cv_1744.pdf;Accepted
Haleigh;Jarvis;Female;Ashanti;Bundeshandelsakademie und Bundeshandelsschule;BOKU University (UniversitÑt fÅr Bodenkultur Wien) -;null;cv_1745.pdf;Accepted
Aubree;Macdonald;Female;Han Chinese;Bundeshandelsakademie und Bundeshandelsschule -;UniversitÑt Wien - Geographie;UniversitÑt Wien - ErnÑhrungswissenschaften;cv_1746.pdf;Accepted
Chelsea;Wilkinson;Female;Kikuyu;HTL fÅr Lebensmitteltechnologie Hollabrunn;UniversitÑt Graz - Informatik;UniversitÑt Wien - Deutsche Philologie;cv_1747.pdf;Accepted
Cheyanne;Pitts;Female;Cherokee;BORG Feldbach, Feldbach;UniversitÑt Wien - Arabistik;UniversitÑt Wien - Mathematik;cv_1748.pdf;Accepted
Priscilla;Simpson;Female;Celtic;Gymnasium Maria Regina, Wien;BOKU University (UniversitÑt fÅr Bodenkultur Wien) -;null;cv_1749.pdf;Accepted
Lorelei;Keller;Female;Jewish;Parhamergymnasium, Wien-Hernals;UniversitÑt Salzburg - Informatik;UniversitÑt Wien - Philosophie;cv_1750.pdf;Accepted
Isabella;Hooper;Female;Kikuyu;BG und BORG Graz-Liebenau, Graz;UniversitÑt Innsbruck - Medizin;UniversitÑt Wien - Chemie;cv_1751.pdf;Accepted
Macie;Wilcox;Female;Shona;HTL1 Lastenstra·e Klagenfurt;null;null;cv_1752.pdf;Accepted
Shaniya;Hoover;Female;Samoan;Bundeshandelsakademie und Bundeshandelsschule;FH Oberîsterreich - Mobile Computing;UniversitÑt Wien - Geschichte;cv_1753.pdf;Accepted
Xiomara;Santana;Female;Amhara;HTL Karlstein;null;null;cv_1754.pdf;Accepted
Breanna;Wiggins;Female;Ashanti;Vienna Business School - Handelsakademie und;null;null;cv_1755.pdf;Accepted
Erika;Hendricks;Female;Bengali;BORG Feldbach, Feldbach;UniversitÑt Salzburg - Soziologie;null;cv_1756.pdf;Accepted
Quinn;Bass;Female;M?ori;Bundeshandelsakademie und Bundeshandelsschule Wien;FH Joanneum - LogopÑdie;UniversitÑt Wien - Arabistik;cv_1757.pdf;Accepted
Evie;Lutz;Female;Dutch;HTBLuVA Ferlach;null;null;cv_1758.pdf;Accepted
Esther;Tapia;Female;Oromo;Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring;null;null;cv_1759.pdf;Accepted
Destinee;Mccullough;Female;Inuit;HTL fÅr Lebensmitteltechnologie Hollabrunn;UniversitÑt Salzburg - Soziologie;Technische UniversitÑt Wien;cv_1760.pdf;Accepted
Abigayle;Haas;Female;Korean;BG/BRG und HLW Kîflach, Kîflach;FH Wiener Neustadt - Agrartechnologie & Digital Farming;UniversitÑt Wien - ErnÑhrungswissenschaften;cv_1761.pdf;Accepted
Amaris;Barber;Female;Hmong;BRG Waidhofen an der Ybbs, Waidhofen an der Ybbs;UniversitÑt Wien - Sprachwissenschaft;null;cv_1762.pdf;Accepted
Penelope;Harmon;Female;Oromo;Gymnasium Maria Regina, Wien;UniversitÑt Innsbruck - Soziologie;UniversitÑt Wien - Rechtswissenschaften;cv_1763.pdf;Accepted
Julia;Austin;Female;Hausa;HTL Wels;null;null;cv_1764.pdf;Accepted
Raven;Fisher;Female;Cherokee;Bundeshandelsakademie und Bundeshandelsschule Graz;UniversitÑt Innsbruck - Lehramt;UniversitÑt Wien - Amerikanistik;cv_1765.pdf;Accepted
Bryanna;Gould;Female;Igbo;Bundeshandelsakademie und Bundeshandelsschule Wels;UniversitÑt Wien - Amerikanistik;null;cv_1766.pdf;Accepted
Aleena;Silva;Female;Hungarian;BG Wiener Neustadt Zehnergasse, Wiener Neustadt;null;null;cv_1767.pdf;Accepted
Madison;Ballard;Female;Druze;Vienna Business School - Handelsakademie III,;FH Joanneum - LogopÑdie;UniversitÑt Wien - ArchÑologie;cv_1768.pdf;Accepted
Leah;Delgado;Female;Uyghur;Bundeshandelsakademie und Bundeshandelsschule;UniversitÑt Innsbruck - Geographie;UniversitÑt Wien - Deutsche Philologie;cv_1769.pdf;Accepted
Charlotte;Jacobson;Female;Amhara;Bundeshandelsakademie und Bundeshandelsschule;Technische UniversitÑt Wien - Wirtschaftsingenieurwesen;null;cv_1770.pdf;Accepted
Brylee;Buckley;Female;Dutch;HTL Steyr;UniversitÑt Salzburg - Philosophie;Technische UniversitÑt Wien - Raumplanung und Raumordnung;cv_1771.pdf;Accepted
Karissa;Shaffer;Female;Kurdish;Bundeshandelsakademie und Bundeshandelsschule;UniversitÑt Wien - Rechtswissenschaften;Technische UniversitÑt Wien - Informatik;cv_1772.pdf;Accepted
Annabelle;Le;Female;Korean;Bundeshandelsakademie und Bundeshandelsschule Wîrgl;null;null;cv_1773.pdf;Accepted
Elise;Sullivan;Female;Aboriginal Australian;BG und BORG Graz-Liebenau, Graz;FH Campus Wien - Computer Science and Digital;null;cv_1774.pdf;Accepted
Charlee;Clements;Female;Berber;BG und BRG Sankt Pîlten Josefstra·e, St. Pîlten;FH Campus Wien - Bauingenieurwesen - Baumanagement;UniversitÑt Wien - Romanistik;cv_1775.pdf;Accepted
June;Patel;Female;Persian;HTBLuVA St. Pîlten;UniversitÑt Wien - Psychologie;UniversitÑt Wien - Judaistik;cv_1776.pdf;Accepted
Teagan;Carr;Female;Basque;BG und BRG Graz Klusemannstra·e, Graz;UniversitÑt Innsbruck - Sportwissenschaft;UniversitÑt Wien - Chemie;cv_1777.pdf;Accepted
Stephany;Hardin;Female;Oromo;HTBLuVA St. Pîlten;UniversitÑt Wien - Anglistik;UniversitÑt Wien - Wirtschaftswissenschaften;cv_1778.pdf;Accepted
Jordin;Ellison;Female;Sephardic Jewish;Bundeshandelsakademie und Bundeshandelsschule;null;null;cv_1779.pdf;Accepted
Cailyn;Wyatt;Female;Hausa;Bundeshandelsakademie und Bundeshandelsschule I;UniversitÑt Graz - Psychologie;UniversitÑt Wien - Klassische Philologie;cv_1780.pdf;Accepted
Mckayla;Conner;Female;Assamese;BG Wiener Neustradt Babenbergerring, Wiener Neustadt;FH Wiener Neustadt - Allgemeine Gesundheits- und;Technische UniversitÑt Wien - Informatik;cv_1781.pdf;Accepted
Valery;Walls;Female;Zulu;Bundeshandelsakademie und Bundeshandelsschule Bad;null;null;cv_1782.pdf;Accepted
Rihanna;Welch;Female;Fulani;HTL Mîssingerstra·e, Klagenfurt;null;null;cv_1783.pdf;Accepted
Hazel;Higgins;Female;Pashtun;HTL Mistelbach;null;null;cv_1784.pdf;Accepted
Jaslene;Chung;Female;Somali;Bundeshandelsakademie und Bundeshandelsschule Wels;UniversitÑt Wien - Alte Geschichte und Altertumskunde;null;cv_1785.pdf;Accepted
Amelie;Lyons;Female;Korean;Bundeshandelsakademie und Bundeshandelsschule;FH Oberîsterreich - Innovation Engineering and Management;UniversitÑt Wien - Musikwissenschaft;cv_1786.pdf;Accepted
Zoe;Mayo;Female;Igbo;BRG Graz Petersgasse, Graz;FH Joanneum - Applied Computer Sciences;UniversitÑt Wien - Alte Geschichte und Altertumskunde;cv_1787.pdf;Accepted
Jazmine;Durham;Female;Fulani;BG Graz Georgigasse, Graz;FH Oberîsterreich - Innovation Engineering and Management;Technische UniversitÑt Wien - Mathematik;cv_1788.pdf;Accepted
Valentina;Novak;Female;Tahitian;BRG Waidhofen an der Ybbs, Waidhofen an der Ybbs;UniversitÑt Wien - Medizin;null;cv_1789.pdf;Accepted
Izabelle;Bartlett;Female;Polish;HTBL Krems;null;null;cv_1790.pdf;Accepted
Karen;Shaffer;Female;Persian;Bundeshandelsakademie und Bundeshandelsschule Steyr;UniversitÑt Graz - Betriebswirtschaft;null;cv_1791.pdf;Accepted
Amara;Huff;Female;Tuareg;BG Graz Pestalozzistra·e, Graz;null;null;cv_1792.pdf;Accepted
Hadassah;Luna;Female;Polish;Vienna Business School - Handelsakademie und;UniversitÑt Innsbruck - Wirtschaftswissenschaften;UniversitÑt Wien - Arabistik;cv_1793.pdf;Accepted
Jakayla;Vance;Female;Basque;HTBLuVA Ferlach;UniversitÑt Salzburg - Politikwissenschaft;UniversitÑt Wien - Soziologie;cv_1794.pdf;Accepted
Nicole;Bartlett;Female;Burmese;Amerlinggymnasium, Wien;UniversitÑt Innsbruck - Geschichte;UniversitÑt Wien - Klassische Philologie;cv_1795.pdf;Accepted
Raina;Garner;Female;Greek;Bundeshandelsakademie und Bundeshandelsschule;UniversitÑt Salzburg - Kunstgeschichte;null;cv_1796.pdf;Accepted
Cecelia;Schmitt;Female;Amhara;Parhamergymnasium, Wien-Hernals;FH Technikum Wien - Urban Renewable Energy Technologies;UniversitÑt Wien - Chemie;cv_1797.pdf;Accepted
Anabella;Spears;Female;Baloch;BG und BRG Graz Oeverseegasse, Graz;null;null;cv_1798.pdf;Accepted
Bianca;Owens;Female;Assamese;BG Wiener Neustradt Babenbergerring, Wiener Neustadt;null;null;cv_1799.pdf;Accepted
Essence;Avery;Female;Basque;Bundeshandelsakademie und Bundeshandelsschule Wîrgl;UniversitÑt Innsbruck - Biologie;null;cv_1800.pdf;Accepted
Kelsey;Francis;Female;French;Bundeshandelsakademie und Bundeshandelsschule I;UniversitÑt Graz - Physik;null;cv_1801.pdf;Accepted
Ruth;Lee;Female;Russian;Gymnasium Maria Regina, Wien;null;null;cv_1802.pdf;Accepted
Sonia;Franklin;Female;Coptic;HTBLuVA Ferlach;null;null;cv_1803.pdf;Accepted
Addyson;Nash;Female;Xhosa;Bundesgymnasium Wasagasse, Wien;null;null;cv_1804.pdf;Accepted
Allie;Hurst;Female;Han Chinese;BG und BRG Sankt Pîlten Josefstra·e, St. Pîlten;null;null;cv_1805.pdf;Accepted
Alice;Evans;Female;Assamese;Zweisprachige Bundeshandelsakademie Klagenfurt;FH Joanneum - LogopÑdie;UniversitÑt Wien - Wirtschaftswissenschaften;cv_1806.pdf;Accepted
Giada;Jordan;Female;Rohingya;HTL Hollabrunn;null;null;cv_1807.pdf;Accepted
Miley;Robinson;Female;Mongol;HTBLuVA Wiener Neustadt;null;null;cv_1808.pdf;Accepted
Magdalena;Moore;Female;Fulani;HTL Mîssingerstra·e, Klagenfurt;UniversitÑt Wien - EuropÑische Ethnologie;UniversitÑt Wien - Politikwissenschaft;cv_1809.pdf;Accepted
Luz;Webster;Female;Kikuyu;Bundeshandelsakademie und Bundeshandelsschule;UniversitÑt Wien - ErnÑhrungswissenschaften;UniversitÑt Wien - Japanologie;cv_1810.pdf;Accepted
Noelle;Bass;Female;Baloch;HTL1 Lastenstra·e Klagenfurt;UniversitÑt Salzburg - Chemie und Physik der Materialien;Technische UniversitÑt Wien - Bauingenieurwesen;cv_1811.pdf;Accepted
Summer;Buchanan;Female;Japanese;HTL Baden Malerschule Leesdorf;UniversitÑt Salzburg - Biologie;UniversitÑt Wien - ArchÑologie;cv_1812.pdf;Accepted
Virginia;Aguirre;Female;Tahitian;BRG Graz Petersgasse, Graz;FH Technikum Wien - Smart Homes and Assistive Technologies;UniversitÑt Wien - Arabistik;cv_1813.pdf;Accepted
Kasey;Williamson;Female;Cherokee;Bundeshandelsakademie und Bundeshandelsschule I;null;null;cv_1814.pdf;Accepted
Brielle;Mcbride;Female;Oromo;Bundeshandelsakademie und Bundeshandelsschule Traun;FH Technikum Wien - Smart Homes and Assistive Technologies;UniversitÑt Wien - Rechtswissenschaften;cv_1815.pdf;Accepted
Janessa;Reese;Female;MÇtis;BG und BRG Waidhofen an der Thaya, Waidhofen an der;null;null;cv_1816.pdf;Accepted
Madilyn;Hayes;Female;Mohawk;Amerlinggymnasium, Wien;FH Campus Wien - High Tech Manufacturing;UniversitÑt Wien - Sprachwissenschaft;cv_1817.pdf;Accepted
Sadie;Berry;Female;French;Bundeshandelsakademie und Bundeshandelsschule;null;null;cv_1818.pdf;Accepted
Raelynn;Bright;Female;Roma;Vienna Business School - Handelsakademie III,;UniversitÑt Wien - Alte Geschichte und Altertumskunde;UniversitÑt Wien - Altertumswissenschaften;cv_1819.pdf;Accepted
Desiree;York;Female;Rohingya;BG und BRG Graz Dreihackengasse, Graz;Technische UniversitÑt Wien - Verfahrenstechnik;null;cv_1820.pdf;Accepted
Kiley;Morse;Female;Mohawk;Bundeshandelsakademie und Bundeshandelsschule;UniversitÑt Wien - Biologie;UniversitÑt Wien - Musikwissenschaft;cv_1821.pdf;Accepted
Yasmine;Nicholson;Female;Fulani;Bundeshandelsakademie und Bundeshandelsschule Liezen;null;null;cv_1822.pdf;Accepted
Eleanor;Mitchell;Female;Portuguese;Wirtschaftskundliches BRG Graz Sandgasse, Graz;null;null;cv_1823.pdf;Accepted
Emma;Patel;Female;Tongan;Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring;FH Wiener Neustadt - Allgemeine Gesundheits- und;UniversitÑt Wien - Soziologie;cv_1824.pdf;Accepted
Sierra;Schultz;Female;Berber;HTBLuVA Mîdling;null;null;cv_1825.pdf;Accepted
Cristal;Knight;Female;Persian;BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz;UniversitÑt Salzburg - Theologie;UniversitÑt Wien - Arabistik;cv_1826.pdf;Accepted
Heidy;Shea;Female;Vietnamese;Gymnasium Maria Regina, Wien;null;null;cv_1827.pdf;Accepted
Mattie;Tapia;Female;Uyghur;BRG Waidhofen an der Ybbs, Waidhofen an der Ybbs;UniversitÑt Wien - Judaistik;null;cv_1828.pdf;Accepted
Saniya;Newman;Female;Kurdish;BG BRG Graz Marschallgasse, Graz;null;null;cv_1829.pdf;Accepted
Guadalupe;Roach;Female;Tongan;Bundeshandelsakademie und Bundeshandelsschule Traun;FH Oberîsterreich - Hardware-Software-Design;Technische UniversitÑt Wien;cv_1830.pdf;Accepted
Taryn;Wright;Female;Mongol;Bundeshandelsakademie und Bundeshandelsschule Reutte;UniversitÑt Graz - Erziehungs- und Bildungswissenschaft;UniversitÑt Wien - ArchÑologie;cv_1831.pdf;Accepted
Brynn;Schmidt;Female;Rohingya;BRG Graz Petersgasse, Graz;FH Campus Wien - Bauingenieurwesen - Baumanagement;null;cv_1832.pdf;Accepted
Jamiya;Gonzales;Female;MÇtis;Wiedner Gymnasium, Wien;null;null;cv_1833.pdf;Accepted
Grace;Morris;Female;Baloch;HTL fÅr Lebensmitteltechnologie Wels;UniversitÑt Graz - Informatik;UniversitÑt Wien - Theaterwissenschaft;cv_1834.pdf;Accepted
Lilly;Robertson;Female;Spanish;Parhamergymnasium, Wien-Hernals;null;null;cv_1835.pdf;Accepted
Tiffany;Archer;Female;Somali;Parhamergymnasium, Wien-Hernals;null;null;cv_1836.pdf;Accepted
Amiah;Calderon;Female;Japanese;BRG und BORG St Pîlten Schulring, St. Pîlten;null;null;cv_1837.pdf;Accepted
Rayna;Mcdowell;Female;Scandinavian;HTL fÅr Lebensmitteltechnologie Hollabrunn;UniversitÑt Innsbruck - Soziologie;UniversitÑt Wien - Politikwissenschaft;cv_1838.pdf;Accepted
Adeline;Moreno;Female;Assyrian;HTBL Krems;UniversitÑt Innsbruck - Geschichte;null;cv_1839.pdf;Accepted
Jayda;Espinoza;Female;Coptic;Bundeshandelsakademie und Bundeshandelsschule;null;null;cv_1840.pdf;Accepted
Amiya;Shelton;Female;Turkish;Sigmund Freud Gymnasium, Wien;UniversitÑt Graz - Umweltsystemwissenschaften;null;cv_1841.pdf;Accepted
Matilda;Jenkins;Female;Druze;Bundeshandelsakademie und Bundeshandelsschule Wien;null;null;cv_1842.pdf;Accepted
Maci;Riggs;Female;French;Wirtschaftskundliches BRG Graz Sandgasse, Graz;UniversitÑt Innsbruck - Architektur;UniversitÑt Wien - ErnÑhrungswissenschaften;cv_1843.pdf;Accepted
Dayami;Skinner;Female;Kikuyu;BG und BRG Graz Carnerigasse, Graz;UniversitÑt Innsbruck - Architektur;UniversitÑt Wien - Philosophie;cv_1844.pdf;Accepted
Monserrat;Watts;Female;Oromo;HTL Innviertel-Nord Andorf;FH Oberîsterreich - Automotive Computing;null;cv_1845.pdf;Accepted
Scarlett;Barton;Female;Tongan;HTL Mistelbach;UniversitÑt Wien - Translationswissenschaft;UniversitÑt Wien - ErnÑhrungswissenschaften;cv_1846.pdf;Accepted
Nathaly;Archer;Female;Tuareg;BORG St. Pîlten, Sankt Pîlten;null;null;cv_1847.pdf;Accepted
Lainey;Stanley;Female;Japanese;HTBL Krems;FH Technikum Wien - Smart Homes and Assistive Technologies;UniversitÑt Wien - Rechtswissenschaften;cv_1848.pdf;Accepted
Azul;Fritz;Female;Tamil;HTL fÅr Lebensmitteltechnologie Wels;UniversitÑt Graz - Umweltsystemwissenschaften;UniversitÑt Wien - Geographie;cv_1849.pdf;Accepted
Emery;Campbell;Female;Burmese;Bundeshandelsakademie und Bundeshandelsschule;FH Campus Wien - Soziale Arbeit;null;cv_1850.pdf;Accepted
Cloe;Lam;Female;Oromo;BG BRG Graz Marschallgasse, Graz;UniversitÑt Salzburg - Geschichte;Technische UniversitÑt Wien - Elektrotechnik;cv_1851.pdf;Accepted
Chloe;Morris;Female;Kazakh;Bundeshandelsakademie und Bundeshandelsschule;null;null;cv_1852.pdf;Accepted
