First Name;Last Name;Gender;Ethnicity;High School;Bachelor;Master;Filename;Accepted
Maximus;Young;Male;Tibetan;HTL für Lebensmitteltechnologie Hollabrunn;Technische Universität Wien - Verfahrenstechnik;Universität Wien - Ernährungswissenschaften;cv_1479.pdf;Accepted
Rolando;Mccarty;Male;Xhosa;BRG und BORG St Pölten Schulring, St. Pölten;Universität Wien - Biologie;Universität Wien - Geschichte;cv_1480.pdf;Not Accepted
Leia;Floyd;Female;Mori;Bundeshandelsakademie und Bundeshandelsschule;Universität Salzburg - Rechtswissenschaften;Universität Wien - Geschichte;cv_1481.pdf;Not Accepted
Ashlynn;Sawyer;Female;Yoruba;Bundeshandelsakademie und Bundeshandelsschule - Schule;FH Joanneum - Bank- und Versicherungswirtschaft;null ;cv_1482.pdf;Not Accepted
Ronan;Erickson;Male;Kazakh;BRG Waidhofen an der Ybbs, Waidhofen an der Ybbs;Universität Salzburg - Philosophie;Universität Wien - Judaistik;cv_1483.pdf;Not Accepted
Francesca;Martin;Female;Amazonian Indigenous Peoples;HTBLuVA St. Pölten;Technische Universität Wien - Elektrotechnik;Technische Universität Wien - Physik;cv_1484.pdf;Not Accepted
Marcus;Webb;Male;Afro-Caribbean;BG und BRG Graz Oeverseegasse, Graz;FH Oberösterreich - Innovation Engineering and Management;Universität Wien - Afrikawissenschaften;cv_1485.pdf;Accepted
Oswaldo;Graves;Male;Tongan;BRG und BORG St Pölten Schulring, St. Pölten;Universität Wien - Sprachwissenschaft;Universität Wien - Physik;cv_1486.pdf;Not Accepted
Teagan;Franklin;Female;Mohawk;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_1487.pdf;Accepted
Hugh;Yates;Male;Assamese;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_1488.pdf;Accepted
Billy;Mack;Male;Kurdish;Bundeshandelsakademie und Bundeshandelsschule;Universität Graz - Soziologie;Universität Wien - Politikwissenschaft;cv_1489.pdf;Not Accepted
Martha;Durham;Female;Fulani;Bundeshandelsakademie und Bundeshandelsschule I;Universität Innsbruck - Mathematik;Universität Wien - Physik;cv_1490.pdf;Accepted
Noel;Ponce;Male;Druze;HTL Baden Malerschule Leesdorf;Universität Graz - Soziologie;Universität Wien - Deutsche Philologie;cv_1491.pdf;Not Accepted
Cale;Powers;Male;Ashanti;Vienna Business School - Handelsakademie III,;null;null;cv_1492.pdf;Not Accepted
Cheyenne;Leonard;Female;Kurdish;Gymnasium Maria Regina, Wien;Technische Universität Wien - Technische Physik;null ;cv_1493.pdf;Not Accepted
Samantha;Pearson;Female;Arab;HTL Mistelbach;FH Technikum Wien - AI Engineering;Universität Wien - Judaistik;cv_1494.pdf;Accepted
Jerome;Mcguire;Male;Vietnamese;Bundeshandelsakademie und Bundeshandelsschule;Universität Salzburg - Politikwissenschaft;Universität Wien - Physik;cv_1495.pdf;Accepted
Lennon;Mckinney;Male;Malay;BG und BRG Waidhofen an der Thaya, Waidhofen an der;null;null ;cv_1496.pdf;Accepted
Giada;Farrell;Female;Vietnamese;HTL für Lebensmitteltechnologie Hollabrunn;FH Joanneum - Soziale Arbeit;Universität Wien - Europäische Ethnologie;cv_1497.pdf;Accepted
Scarlet;Vargas;Female;Hmong;Bundeshandelsakademie und Bundeshandelsschule;Universität Wien - Theaterwissenschaft;Technische Universität Wien - Architektur;cv_1498.pdf;Not Accepted
Tania;Morse;Female;Afro-Latin American;Bundeshandelsakademie und Bundeshandelsschule Liezen;FH Wiener Neustadt - Allgemeine Gesundheits- und;Universität Wien - Chemie;cv_1499.pdf;Not Accepted
Royce;Lucas;Male;Bengali;HTBLuVA St. Pölten;Universität Innsbruck - Erziehungswissenschaft;null ;cv_1500.pdf;Not Accepted
Eugene;Mosley;Male;Fulani;HTL Wels;Technische Universität Wien - Bauingenieurwesen;Universität Wien - Alte Geschichte und Altertumskunde;cv_1501.pdf;Accepted
Paul;Stuart;Male;Persian;Bundeshandelsakademie und Bundeshandelsschule;Universität Salzburg - Theologie;Technische Universität Wien - Maschinenbau;cv_1502.pdf;Not Accepted
Amelie;Preston;Female;Afro-Latin American;Bundeshandelsakademie und Bundeshandelsschule Bad;FH Campus Wien - Nachhaltiges Ressourcenmanagement;Technische Universität Wien - Mathematik;cv_1503.pdf;Not Accepted
Bruce;Leon;Male;Ewe;HTL Baden Malerschule Leesdorf;Universität Graz - Umweltsystemwissenschaften;null ;cv_1504.pdf;Accepted
Estrella;Beck;Female;Italian;Vienna Business School - Handelsakademie und;null;null ;cv_1505.pdf;Not Accepted
Anthony;Cooke;Male;Bengali;Bundeshandelsakademie und Bundeshandelsschule;Universität Wien - Translationswissenschaft;null ;cv_1506.pdf;Not Accepted
Edward;Ferrell;Male;Aboriginal Australian;BG und BRG Graz Carnerigasse, Graz;null;null ;cv_1507.pdf;Not Accepted
Efrain;Mueller;Male;Kazakh;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_1508.pdf;Accepted
Rowan;Wolf;Male;Mohawk;HTL Linz 2 Linzer Technikum – LiTEC;Universität Wien - Kunstgeschichte;Universität Wien - Chemie;cv_1509.pdf;Not Accepted
London;Pace;Female;Turkish;BG und BRG Graz Klusemannstraße, Graz;Universität Innsbruck - Erziehungswissenschaft;Universität Wien - Chemie;cv_1510.pdf;Accepted
Dillon;Perry;Male;Chuvash;BG und BRG Sankt Pölten Josefstraße, St. Pölten;null;null ;cv_1511.pdf;Accepted
Sawyer;Ellison;Male;Zulu;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_1512.pdf;Accepted
Malik;Heath;Male;Quechua;Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring;null;null ;cv_1513.pdf;Accepted
Melvin;Munoz;Male;Shona;HBLFA Wieselburg (Francisco-Josephinum);null;null ;cv_1514.pdf;Not Accepted
Armando;Gordon;Male;Korean;BORG und Bundeshandelsschule für Leistsungssportler St.;null;null ;cv_1515.pdf;Not Accepted
Landyn;Ruiz;Male;Vietnamese;Schottengymnasium, Wien;Universität Innsbruck - Romanistik;Universität Wien - Deutsche Philologie;cv_1516.pdf;Not Accepted
Sylvia;Buchanan;Female;Fulani;BG Graz Pestalozzistraße, Graz;Universität Wien - Afrikawissenschaften;Universität Wien - Anglistik;cv_1517.pdf;Not Accepted
Javier;Alexander;Male;Arab;BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz;Universität Wien - Theaterwissenschaft;null ;cv_1518.pdf;Accepted
Makai;Randall;Male;Spanish;HTL Baden Malerschule Leesdorf;Universität Wien - Arabistik;null ;cv_1519.pdf;Accepted
Sloane;Holloway;Female;Tibetan;HTBLuVA St. Pölten;null;null;cv_1520.pdf;Not Accepted
Maxwell;Duarte;Male;Albanian;Bundeshandelsakademie und Bundeshandelsschule - IBC;Universität Wien - Arabistik;Universität Wien - Politikwissenschaft;cv_1521.pdf;Not Accepted
Mireya;Ponce;Female;Coptic;Bundeshandelsakademie und Bundeshandelsschule;Technische Universität Wien - Informatik;Technische Universität Wien - Informatik;cv_1522.pdf;Accepted
Jorden;Singleton;Male;Italian;HTBLuVA Wiener Neustadt;FH Technikum Wien - Biomedical Engineering;Universität Wien - Japanologie;cv_1523.pdf;Accepted
Issac;Aguirre;Male;Celtic;HTL1 Lastenstraße Klagenfurt;null;null;cv_1524.pdf;Not Accepted
Libby;Hale;Female;Basque;HTL Innviertel-Nord Andorf;null;null ;cv_1525.pdf;Not Accepted
Aubrie;Reeves;Female;French;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_1526.pdf;Not Accepted
Tristan;Romero;Male;Berber;HTL Waidhofen an der Ybbs;FH Oberösterreich - Hardware-Software-Design;Universität Wien - Arabistik;cv_1527.pdf;Not Accepted
Jeffrey;Bentley;Male;Inuit;Bundeshandelsakademie und Bundeshandelsschule Graz;FH Joanneum - Aviation;Universität Wien - Altertumswissenschaften;cv_1528.pdf;Accepted
Reece;Avery;Male;Finnish;HTL1 Lastenstraße Klagenfurt;FH Oberösterreich - Process Engineering and Production;Technische Universität Wien - Mathematik;cv_1529.pdf;Accepted
Payton;Diaz;Male;Portuguese;HTL Baden Malerschule Leesdorf;FH Oberösterreich - Innovation Engineering and Management;Universität Wien - Astronomie;cv_1530.pdf;Accepted
Messiah;Nelson;Male;Albanian;BRG und BORG St Pölten Schulring, St. Pölten;null;null ;cv_1531.pdf;Accepted
Zane;Holland;Male;Ewe;Bundeshandelsakademie und Bundeshandelsschule Wels;null;null ;cv_1532.pdf;Not Accepted
Monserrat;Luna;Female;Hausa;Bundeshandelsakademie und Bundeshandelsschule Wörgl;null;null ;cv_1533.pdf;Not Accepted
Reuben;Ray;Male;Spanish;Bundeshandelsakademie und Bundeshandelsschule;Universität Graz - Volkswirtschaftslehre;null ;cv_1534.pdf;Not Accepted
Cadence;Fisher;Female;Turkish;BG Wiener Neustadt Zehnergasse, Wiener Neustadt;FH Joanneum - Gesundheits- und Krankenpflege;Universität Wien - Geschichte;cv_1535.pdf;Not Accepted
Lizbeth;Ibarra;Female;Igbo;BRG und BORG St Pölten Schulring, St. Pölten;Universität Wien - Theaterwissenschaft;Universität Wien - Klassische Philologie;cv_1536.pdf;Not Accepted
Keegan;Mcbride;Male;Portuguese;Bundeshandelsakademie und Bundeshandelsschule;Universität Salzburg - Psychologie;Technische Universität Wien - Bauingenieurwesen;cv_1537.pdf;Accepted
Braydon;Ramos;Male;Scandinavian;Bundeshandelsakademie und Bundeshandelsschule - Schule;BOKU University (Universität für Bodenkultur Wien) -;null ;cv_1538.pdf;Accepted
Alia;Kemp;Female;Aboriginal Australian;BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz;null;null;cv_1539.pdf;Accepted
Pierre;Pollard;Male;Malay;HTL Wels;null;null ;cv_1540.pdf;Accepted
Kendrick;Ball;Male;Rohingya;HTBLuVA Villach;null;null ;cv_1541.pdf;Accepted
Gaven;Chang;Male;Spanish;BG und BRG Graz Oeverseegasse, Graz;Universität Innsbruck - Psychologie;Universität Wien - Altertumswissenschaften;cv_1542.pdf;Not Accepted
Kenna;Rasmussen;Female;Quechua;BG und BRG Sankt Pölten Josefstraße, St. Pölten;Universität Innsbruck - Architektur;Technische Universität Wien - Informatik;cv_1543.pdf;Not Accepted
Lawson;Farmer;Male;Basque;Bundeshandelsakademie und Bundeshandelsschule Steyr;FH Wiener Neustadt - Biotechnische Verfahren;Universität Wien - Deutsche Philologie;cv_1544.pdf;Accepted
Xavier;Oneal;Male;Scandinavian;Bundeshandelsakademie und Bundeshandelsschule Traun;Technische Universität Wien - Informatik;Technische Universität Wien - Maschinenbau;cv_1545.pdf;Accepted
Allyson;Ho;Female;Malay;Bundeshandelsakademie und Bundeshandelsschule;Universität Graz - Informatik;null ;cv_1546.pdf;Accepted
Julissa;Bridges;Female;Afro-Caribbean;HTBLuVA Pinkafeld;null;null;cv_1547.pdf;Not Accepted
Julianne;Cooke;Female;Dutch;Bundeshandelsakademie und Bundeshandelsschule I;Universität Wien - Medizin;null ;cv_1548.pdf;Accepted
Joey;Cochran;Male;Punjabi;Wiedner Gymnasium, Wien;FH Oberösterreich - Digital Business Management;Technische Universität Wien - Raumplanung und Raumordnung;cv_1549.pdf;Accepted
Marilyn;Ford;Female;Druze;Vienna Business School - Handelsakademie und;FH Technikum Wien - Game Engineering and Simulation;Universität Wien - Politikwissenschaft;cv_1550.pdf;Accepted
Yair;Summers;Male;Fulani;Bundeshandelsakademie und Bundeshandelsschule - Schule;BOKU University (Universität für Bodenkultur Wien) -;Technische Universität Wien - Raumplanung und Raumordnung;cv_1551.pdf;Accepted
Sasha;Santana;Female;Japanese;HTL Braunau;null;null;cv_1552.pdf;Not Accepted
Brooke;Barrett;Female;Uyghur;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_1553.pdf;Accepted
Jasiah;Savage;Male;Russian;BG und BRG Graz Oeverseegasse, Graz;null;null ;cv_1554.pdf;Not Accepted
Jamarion;Rich;Male;Assamese;Bundeshandelsakademie und Bundeshandelsschule -;Universität Graz - Biologie;Technische Universität Wien;cv_1555.pdf;Not Accepted
Braiden;Sanchez;Male;Igbo;HTBLuVA Mödling;null;null ;cv_1556.pdf;Not Accepted
Seth;Velasquez;Male;Inuit;BG und BRG Graz Seebachergasse, Graz;FH Campus Wien - Computer Science and Digital;null ;cv_1557.pdf;Accepted
Bryan;Baldwin;Male;Japanese;Wirtschaftskundliches BRG Graz Sandgasse, Graz;Universität Graz - Biologie;Universität Wien - Anthropologie;cv_1558.pdf;Not Accepted
Alonzo;Adams;Male;Ukrainian;BRG und BORG St Pölten Schulring, St. Pölten;Universität Wien - Physik;Universität Wien - Translationswissenschaft;cv_1559.pdf;Not Accepted
Pierce;Patel;Male;Maasai;Bundeshandelsakademie und Bundeshandelsschule Reutte;Technische Universität Wien - Wirtschaftsingenieurwesen;Universität Wien - Amerikanistik;cv_1560.pdf;Not Accepted
Dayton;Gutierrez;Male;Coptic;Bundeshandelsakademie und Bundeshandelsschule;Universität Innsbruck - Romanistik;Universität Wien - Mathematik;cv_1561.pdf;Not Accepted
Gavyn;Hall;Male;Arab;HTL Karlstein;null;null ;cv_1562.pdf;Not Accepted
Everett;Whitehead;Male;Tamil;Parhamergymnasium, Wien-Hernals;null;null;cv_1563.pdf;Not Accepted
Anaya;Simmons;Female;Roma;BG Graz Georgigasse, Graz;null;null ;cv_1564.pdf;Not Accepted
Riley;Cross;Female;Hmong;IT-HTL Ybbs;Universität Innsbruck - Pharmazie;null ;cv_1565.pdf;Not Accepted
Paige;Duke;Female;Han Chinese;Zweisprachige Bundeshandelsakademie Klagenfurt;null;null ;cv_1566.pdf;Accepted
Lorenzo;Buckley;Male;Hausa;HTL für Lebensmitteltechnologie Hollabrunn;null;null ;cv_1567.pdf;Not Accepted
Damien;Mcmahon;Male;Quechua;Bundeshandelsakademie und Bundeshandelsschule;Technische Universität Wien - Technische Physik;Technische Universität Wien - Physik;cv_1568.pdf;Accepted
Ruth;Case;Female;Zulu;Bundeshandelsakademie und Bundeshandelsschule Wörgl;FH Technikum Wien - Game Engineering and Simulation;Universität Wien - Geographie;cv_1569.pdf;Not Accepted
Coleman;Rangel;Male;Coptic;Bundeshandelsakademie und Bundeshandelsschule - IBC;Universität Wien - Kunstgeschichte;null;cv_1570.pdf;Not Accepted
Cadence;Douglas;Female;Amhara;BG und BRG Graz Klusemannstraße, Graz;FH Oberösterreich - Social Work;Universität Wien - Theaterwissenschaft;cv_1571.pdf;Not Accepted
Oliver;Curtis;Male;Punjabi;HTL Mössingerstraße, Klagenfurt;null;null;cv_1572.pdf;Accepted
Devan;Gallegos;Male;Yoruba;HTL Waidhofen an der Ybbs;FH Wiener Neustadt - Informatik;Universität Wien - Ernährungswissenschaften;cv_1573.pdf;Accepted
Hadley;Castro;Female;Basque;Bundeshandelsakademie und Bundeshandelsschule;Universität Graz - Volkswirtschaftslehre;Technische Universität Wien - Elektrotechnik;cv_1574.pdf;Accepted
Marcel;Travis;Male;Yoruba;BRG und BORG St Pölten Schulring, St. Pölten;Universität Salzburg - Psychologie;Universität Wien - Altertumswissenschaften;cv_1575.pdf;Not Accepted
Kolten;Larsen;Male;Aboriginal Australian;BORG und Bundeshandelsschule für Leistsungssportler St.;null;null ;cv_1576.pdf;Not Accepted
Jaxson;Kelly;Male;Xhosa;Sigmund Freud Gymnasium, Wien;FH Technikum Wien - Smart Homes and Assistive Technologies;Universität Wien - Translationswissenschaft;cv_1577.pdf;Not Accepted
Taylor;Mcdowell;Female;Finnish;Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring;Universität Salzburg - Wirtschaftswissenschaften;null ;cv_1578.pdf;Not Accepted
Marina;Norris;Female;Métis;BG und BRG Waidhofen an der Thaya, Waidhofen an der;null;null ;cv_1579.pdf;Accepted
Giselle;Calderon;Female;Persian;HTL Karlstein;null;null ;cv_1580.pdf;Accepted
Dawson;Parrish;Male;Jewish;Bundeshandelsakademie und Bundeshandelsschule;FH Oberösterreich - Innovation Engineering and Management;Universität Wien - Physik;cv_1581.pdf;Not Accepted
Elijah;Logan;Male;German;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_1582.pdf;Accepted
Paul;Beck;Male;Baloch;Bundeshandelsakademie und Bundeshandelsschule Bad;FH Joanneum - Informationsmanagement;Universität Wien - Rechtswissenschaften;cv_1583.pdf;Not Accepted
Beatrice;Odonnell;Female;Han Chinese;Bundeshandelsakademie und Bundeshandelsschule -;null;null ;cv_1584.pdf;Accepted
Micaela;Bryan;Female;Serbian;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_1585.pdf;Accepted
Dalton;Walton;Male;Samoan;Bundeshandelsakademie und Bundeshandelsschule Wien;null;null;cv_1586.pdf;Not Accepted
Brenton;Bruce;Male;Quechua;Bundeshandelsakademie und Bundeshandelsschule;FH Technikum Wien - Information and Cyber Security;Universität Wien - Sprachwissenschaft;cv_1587.pdf;Accepted
Madyson;Joyce;Female;Afro-Latin American;Amerlinggymnasium, Wien;FH Joanneum - Bauplanung und Bauwirtschaft;Universität Wien - Philosophie;cv_1588.pdf;Not Accepted
Amari;Herman;Female;Tahitian;HTL Braunau;null;null ;cv_1589.pdf;Accepted
Damon;Riggs;Male;Kazakh;Bundeshandelsakademie und Bundeshandelsschule Steyr;FH Joanneum - Journalismus und Public Relations;null ;cv_1590.pdf;Not Accepted
Brynn;Padilla;Female;Italian;BG und BRG Graz Klusemannstraße, Graz;FH Oberösterreich - Process Engineering and Production;Universität Wien - Chemie;cv_1591.pdf;Not Accepted
Tristian;Neal;Male;Shona;Bundeshandelsakademie und Bundeshandelsschule I;null;null ;cv_1592.pdf;Accepted
Nicolas;Gibbs;Male;Hungarian;Bundeshandelsakademie und Bundeshandelsschule -;null;null;cv_1593.pdf;Not Accepted
Elsie;Jimenez;Female;Turkish;BG und BRG Sankt Pölten Josefstraße, St. Pölten;FH Technikum Wien - Smart Homes and Assistive Technologies;Universität Wien - Geschichte;cv_1594.pdf;Not Accepted
Mark;Chang;Male;Bengali;HTBLuVA Pinkafeld;FH Technikum Wien - Sports Equipment Technology;Universität Wien - Altertumswissenschaften;cv_1595.pdf;Accepted
Kiana;Raymond;Female;Japanese;BG Graz Pestalozzistraße, Graz;Universität Wien - Wirtschaftswissenschaften;Universität Wien - Klassische Philologie;cv_1596.pdf;Accepted
Adolfo;Perkins;Male;Punjabi;Zweisprachige Bundeshandelsakademie Klagenfurt;Technische Universität Wien - Wirtschaftsingenieurwesen;Technische Universität Wien;cv_1597.pdf;Not Accepted
Charlie;Andrews;Male;Oromo;HTL für Lebensmitteltechnologie Hollabrunn;null;null ;cv_1598.pdf;Accepted
Rubi;King;Female;Celtic;Bundeshandelsakademie und Bundeshandelsschule St.;null;null;cv_1599.pdf;Not Accepted
Rashad;Underwood;Male;Roma;HTL Braunau;Technische Universität Wien - Mathematik;Universität Wien - Ägyptologie;cv_1600.pdf;Accepted
Dangelo;Mays;Male;English;HBLFA Wieselburg (Francisco-Josephinum);FH Joanneum - Gesundheits- und Krankenpflege;Universität Wien - Afrikawissenschaften;cv_1601.pdf;Accepted
Karli;Huff;Female;Mongol;Bundeshandelsakademie und Bundeshandelsschule;FH Campus Wien - Angewandte Elektronik;null ;cv_1602.pdf;Accepted
Jovani;Osborne;Male;Quechua;Bundeshandelsakademie und Bundeshandelsschule;FH Joanneum - Journalismus und Public Relations;Universität Wien - Europäische Ethnologie;cv_1603.pdf;Accepted
Ryland;Figueroa;Male;Polish;Bundeshandelsakademie und Bundeshandelsschule -;FH Technikum Wien - Game Engineering and Simulation;null ;cv_1604.pdf;Not Accepted
Daniela;Martin;Female;Spanish;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_1605.pdf;Not Accepted
Emerson;Bird;Male;Mohawk;HTBLuVA St. Pölten;null;null ;cv_1606.pdf;Accepted
Nikhil;Short;Male;Albanian;BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz;Universität Innsbruck - Geographie;Universität Wien - Europäische Ethnologie;cv_1607.pdf;Not Accepted
Kaylen;Macdonald;Female;Ukrainian;HTL Braunau;Universität Innsbruck - Bauingenieurwissenschaften;Universität Wien - Physik;cv_1608.pdf;Accepted
Beckett;Berry;Male;Shona;BG Wiener Neustadt Zehnergasse, Wiener Neustadt;null;null ;cv_1609.pdf;Not Accepted
Angel;Ramirez;Male;Xhosa;BORG und Bundeshandelsschule für Leistsungssportler St.;FH Campus Wien - Computer Science and Digital;null;cv_1610.pdf;Accepted
Reese;Livingston;Female;Uyghur;BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz;FH Technikum Wien - Sports Equipment Technology;Technische Universität Wien - Maschinenbau;cv_1611.pdf;Not Accepted
Shania;Mata;Female;Kikuyu;Bundeshandelsakademie und Bundeshandelsschule;Universität Graz - Pharmazie;Universität Wien - Chemie;cv_1612.pdf;Accepted
Leyla;Ponce;Female;Inuit;BRG und BORG St Pölten Schulring, St. Pölten;Universität Wien - Slawistik;Universität Wien - Mathematik;cv_1613.pdf;Accepted
Tyshawn;Pacheco;Male;Afro-Latin American;BG und BORG Graz-Liebenau, Graz;FH Wiener Neustadt - Wirtschaftsberatung;Technische Universität Wien - Physik;cv_1614.pdf;Accepted
Enrique;Mccarthy;Male;Vietnamese;Bundeshandelsakademie und Bundeshandelsschule Steyr;Universität Salzburg - Politikwissenschaft;null ;cv_1615.pdf;Accepted
Mateo;Reeves;Male;Amhara;HTBLuVA Wiener Neustadt;Universität Wien - Psychologie;Technische Universität Wien - Raumplanung und Raumordnung;cv_1616.pdf;Accepted
Regina;Vazquez;Female;Korean;HTL für Lebensmitteltechnologie Wels;Universität Wien - Translationswissenschaft;Technische Universität Wien - Maschinenbau;cv_1617.pdf;Accepted
Bianca;Carr;Female;Hausa;Bundeshandelsakademie und Bundeshandelsschule Steyr;FH Joanneum - Soziale Arbeit;null ;cv_1618.pdf;Accepted
Bianca;Stein;Female;Sephardic Jewish;Schottengymnasium, Wien;null;null;cv_1619.pdf;Not Accepted
Uriel;Webster;Male;Kikuyu;BG und BORG Graz-Liebenau, Graz;FH Oberösterreich - Mobile Computing;Universität Wien - Afrikawissenschaften;cv_1620.pdf;Not Accepted
Kaiden;Rich;Male;Métis;BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz;null;null ;cv_1621.pdf;Accepted
Elian;Hunt;Male;Afro-Caribbean;HTBL Krems;Technische Universität Wien - Physik;Universität Wien - Judaistik;cv_1622.pdf;Not Accepted
Bradley;Combs;Male;Assyrian;HTL Mistelbach;Universität Innsbruck - Politikwissenschaft;Universität Wien - Soziologie;cv_1623.pdf;Accepted
Armani;Gordon;Male;Vietnamese;Bundeshandelsakademie und Bundeshandelsschule;BOKU University (Universität für Bodenkultur Wien) -;Universität Wien - Medizin;cv_1624.pdf;Accepted
Quincy;Russo;Male;German;HTL Innviertel-Nord Andorf;Universität Wien - Romanistik;Universität Wien - Astronomie;cv_1625.pdf;Not Accepted
Paulina;Trevino;Female;Yoruba;Bundesgymnasium Maroltingergasse, Wien-Ottakring;Universität Innsbruck - Medizin;Universität Wien - Chemie;cv_1626.pdf;Not Accepted
Aubree;Li;Female;Bengali;HTL Linz 2 Linzer Technikum – LiTEC;null;null;cv_1627.pdf;Not Accepted
Gabriel;Pierce;Male;Chuvash;HTL Hollabrunn;Universität Wien - Arabistik;Universität Wien - Theaterwissenschaft;cv_1628.pdf;Not Accepted
Evelyn;Downs;Female;Samoan;HTL Bau und Design Linz;Universität Wien - Ernährungswissenschaften;Technische Universität Wien - Informatik;cv_1629.pdf;Accepted
Trey;Burgess;Male;Malay;Bundeshandelsakademie und Bundeshandelsschule -;Technische Universität Wien - Bauingenieurwesen;Universität Wien - Psychologie;cv_1630.pdf;Accepted
Sanaa;Bush;Female;Pashtun;Gymnasium Maria Regina, Wien;Universität Wien - Wirtschaftswissenschaften;null ;cv_1631.pdf;Accepted
Makayla;Brennan;Female;Baloch;HTBLuVA Wiener Neustadt;null;null;cv_1632.pdf;Not Accepted
Ayana;Peterson;Female;Malay;Bundeshandelsakademie und Bundeshandelsschule Reutte;null;null ;cv_1633.pdf;Accepted
Kieran;Mcintyre;Male;Oromo;BRG und BORG St Pölten Schulring, St. Pölten;Universität Salzburg - Politikwissenschaft;Technische Universität Wien - Technische Chemie;cv_1634.pdf;Not Accepted
Chloe;Rose;Female;Afro-Latin American;Bundeshandelsakademie und Bundeshandelsschule I;Technische Universität Wien - Technische Physik;Universität Wien - Biologie;cv_1635.pdf;Not Accepted
Gianna;Owen;Female;Fulani;HTBLuVA Villach;FH Oberösterreich - Mobile Computing;null ;cv_1636.pdf;Accepted
Ezekiel;Oconnell;Male;Navajo;HTL1 Lastenstraße Klagenfurt;null;null ;cv_1637.pdf;Not Accepted
Dania;Mcclain;Female;Mori;BG und BRG Graz Dreihackengasse, Graz;Universität Wien - Astronomie;Universität Wien - Soziologie;cv_1638.pdf;Accepted
Amaya;Webb;Female;Italian;Bundeshandelsakademie und Bundeshandelsschule;Universität Wien - Politikwissenschaft;Universität Wien - Archäologie;cv_1639.pdf;Not Accepted
Cordell;Dean;Male;French;BG und BRG Graz Carnerigasse, Graz;null;null ;cv_1640.pdf;Accepted
Bradley;Long;Male;Kazakh;BG Graz Pestalozzistraße, Graz;FH Campus Wien - Bauingenieurwesen - Baumanagement;null ;cv_1641.pdf;Accepted
Jagger;Kirby;Male;Polish;Parhamergymnasium, Wien-Hernals;null;null;cv_1642.pdf;Not Accepted
Mina;Neal;Female;Basque;HTL für Lebensmitteltechnologie Hollabrunn;Universität Wien - Europäische Ethnologie;Universität Wien - Anthropologie;cv_1643.pdf;Accepted
Cassius;Flores;Male;Cherokee;Bundeshandelsakademie und Bundeshandelsschule;Universität Wien - Rechtswissenschaften;null ;cv_1644.pdf;Not Accepted
Hugo;Stephens;Male;Uyghur;Bundeshandelsakademie und Bundeshandelsschule - Schule;FH Campus Wien - Bauingenieurwesen - Baumanagement;Universität Wien - Romanistik;cv_1645.pdf;Not Accepted
Hugh;Terrell;Male;Baloch;HTL Wolfsberg;null;null;cv_1646.pdf;Not Accepted
Jorden;Clements;Male;Scandinavian;Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring;Universität Innsbruck - Geschichte;Universität Wien - Informatik;cv_1647.pdf;Not Accepted
Kianna;Herrera;Female;Arab;Bundeshandelsakademie und Bundeshandelsschule Liezen;FH Oberösterreich - Interactive Media;Universität Wien - Deutsche Philologie;cv_1648.pdf;Accepted
Will;Orozco;Male;Hmong;Bundeshandelsakademie und Bundeshandelsschule Wien;null;null ;cv_1649.pdf;Accepted
Jordan;Mcintosh;Female;Tibetan;HTL Braunau;FH Oberösterreich - Innovation Engineering and Management;Universität Wien - Archäologie;cv_1650.pdf;Not Accepted
Shawn;Walker;Male;Amazonian Indigenous Peoples;HTL Mössingerstraße, Klagenfurt;null;null;cv_1651.pdf;Not Accepted
Eden;Beltran;Female;Amazonian Indigenous Peoples;Bundeshandelsakademie und Bundeshandelsschule;Technische Universität Wien - Technische Physik;Universität Wien - Soziologie;cv_1652.pdf;Accepted
Andrea;Bridges;Female;Berber;BRG Waidhofen an der Ybbs, Waidhofen an der Ybbs;null;null ;cv_1653.pdf;Accepted
Larry;Velez;Male;Amhara;Vienna Business School - Handelsakademie und;Universität Salzburg - Lehramt;Universität Wien - Physik;cv_1654.pdf;Not Accepted
Jamie;Mckenzie;Female;Druze;Bundeshandelsakademie und Bundeshandelsschule -;null;null ;cv_1655.pdf;Not Accepted
Madyson;Pittman;Female;Tibetan;Bundeshandelsakademie und Bundeshandelsschule I;FH Oberösterreich - Automotive Computing;Technische Universität Wien - Informatik;cv_1656.pdf;Accepted
Dillan;Griffith;Male;Amhara;HTBLuVA Villach;null;null;cv_1657.pdf;Not Accepted
